ride_id,started_at,ended_at,member_casual,ride_length_min,day_name,hour,month,season,rideable_type,is_weekend,ride_category
B45DFFEE9D99244B,1/8/2025 17:29,1/8/2025 17:33,member,3.85,Wednesday,17,January,Winter,classic_bike,FALSE,0-15min
9801B813FE04C84D,1/9/2025 6:44,1/9/2025 6:52,member,7.633333333,Thursday,6,January,Winter,electric_bike,FALSE,0-15min
DE12A15A20AE970A,1/16/2025 16:21,1/16/2025 16:26,member,5.016666667,Thursday,16,January,Winter,classic_bike,FALSE,0-15min
A14671275628D6F1,1/6/2025 14:31,1/6/2025 14:37,member,5.15,Monday,14,January,Winter,classic_bike,FALSE,0-15min
57CB6A0318C5A58E,1/22/2025 13:43,1/22/2025 13:54,member,10.73333333,Wednesday,13,January,Winter,classic_bike,FALSE,0-15min
99380D9194B859C5,1/17/2025 16:20,1/17/2025 16:27,member,6.616666667,Friday,16,January,Winter,classic_bike,FALSE,0-15min
74CE17A53A9B4558,1/28/2025 8:35,1/28/2025 8:38,member,2.466666667,Tuesday,8,January,Winter,electric_bike,FALSE,0-15min
0F31F1698FD6C744,1/9/2025 17:09,1/9/2025 17:19,member,10.7,Thursday,17,January,Winter,classic_bike,FALSE,0-15min
535EB90AADF93835,1/30/2025 9:17,1/30/2025 9:19,member,2.516666667,Thursday,9,January,Winter,classic_bike,FALSE,0-15min
8549B3BAFF9781A7,1/6/2025 17:05,1/6/2025 17:16,member,10.8,Monday,17,January,Winter,classic_bike,FALSE,0-15min
BA12F28000670657,1/16/2025 6:29,1/16/2025 6:33,member,4.65,Thursday,6,January,Winter,electric_bike,FALSE,0-15min
D9EE244EA86F6970,1/7/2025 17:16,1/7/2025 17:49,member,32.68333333,Tuesday,17,January,Winter,classic_bike,FALSE,31-60min
4F2FD997D8DED100,1/29/2025 17:30,1/29/2025 17:49,member,18.75,Wednesday,17,January,Winter,electric_bike,FALSE,16-30min
8A0153FBA07C9F91,1/22/2025 17:31,1/22/2025 17:50,member,18.86666667,Wednesday,17,January,Winter,electric_bike,FALSE,16-30min
0C639280F1BD91F6,1/8/2025 11:25,1/8/2025 11:28,member,3.033333333,Wednesday,11,January,Winter,classic_bike,FALSE,0-15min
68682D51CA77E42E,1/28/2025 13:52,1/28/2025 13:57,member,4.916666667,Tuesday,13,January,Winter,electric_bike,FALSE,0-15min
C7BB43128296C226,1/25/2025 17:28,1/25/2025 17:43,member,14.86666667,Saturday,17,January,Winter,classic_bike,TRUE,0-15min
B437E78F988CF567,1/4/2025 17:37,1/4/2025 17:42,member,5.416666667,Saturday,17,January,Winter,electric_bike,TRUE,0-15min
B3668D0796AC2879,1/28/2025 16:34,1/28/2025 16:50,member,16.21666667,Tuesday,16,January,Winter,classic_bike,FALSE,16-30min
381AB06FFDEA66F5,1/7/2025 16:53,1/7/2025 16:57,member,3.45,Tuesday,16,January,Winter,electric_bike,FALSE,0-15min
7B159DAD3CF49453,1/8/2025 14:18,1/8/2025 14:27,member,8.65,Wednesday,14,January,Winter,electric_bike,FALSE,0-15min
E25A21B3DCA80053,1/6/2025 8:41,1/6/2025 8:54,member,12.88333333,Monday,8,January,Winter,classic_bike,FALSE,0-15min
82B86A4552B1DEDC,1/27/2025 6:58,1/27/2025 7:04,member,5.983333333,Monday,6,January,Winter,electric_bike,FALSE,0-15min
4EC3B566A19EFF2E,1/7/2025 7:31,1/7/2025 7:45,member,13.85,Tuesday,7,January,Winter,electric_bike,FALSE,0-15min
37E528E6D899F918,1/7/2025 17:19,1/7/2025 17:22,member,3.133333333,Tuesday,17,January,Winter,electric_bike,FALSE,0-15min
3158697D2C3FAAE4,1/6/2025 17:21,1/6/2025 17:27,member,5.633333333,Monday,17,January,Winter,classic_bike,FALSE,0-15min
B4E0997F174067FD,1/17/2025 0:57,1/17/2025 1:02,member,5.366666667,Friday,0,January,Winter,electric_bike,FALSE,0-15min
4176DB446BE8C67E,1/30/2025 9:55,1/30/2025 10:05,member,10.33333333,Thursday,9,January,Winter,electric_bike,FALSE,0-15min
981394C049F14727,1/13/2025 18:54,1/13/2025 18:57,member,3.833333333,Monday,18,January,Winter,electric_bike,FALSE,0-15min
D2AC52404DCC6F71,1/18/2025 16:30,1/18/2025 16:36,member,5.916666667,Saturday,16,January,Winter,classic_bike,TRUE,0-15min
60EB51B1E4BDDC9F,1/28/2025 11:31,1/28/2025 11:36,member,4.4,Tuesday,11,January,Winter,classic_bike,FALSE,0-15min
7A32FF3E5F6D8E93,1/15/2025 12:08,1/15/2025 12:12,member,4.283333333,Wednesday,12,January,Winter,classic_bike,FALSE,0-15min
2B13443CDE847707,1/7/2025 17:46,1/7/2025 18:04,member,18.46666667,Tuesday,17,January,Winter,classic_bike,FALSE,16-30min
E8A0784D969490DE,1/30/2025 9:25,1/30/2025 9:30,member,5.7,Thursday,9,January,Winter,classic_bike,FALSE,0-15min
BCF6207454D5D8E2,1/1/2025 14:38,1/1/2025 14:46,member,7.483333333,Wednesday,14,January,Winter,electric_bike,FALSE,0-15min
BB542803790F20C9,1/27/2025 8:58,1/27/2025 9:08,member,10.28333333,Monday,8,January,Winter,classic_bike,FALSE,0-15min
CDCF590E4D09EC80,1/28/2025 8:59,1/28/2025 9:09,member,10.25,Tuesday,8,January,Winter,classic_bike,FALSE,0-15min
6170D49AB4963058,1/13/2025 10:44,1/13/2025 10:53,member,8.7,Monday,10,January,Winter,classic_bike,FALSE,0-15min
86DE8A07E62B2CE0,1/30/2025 9:23,1/30/2025 9:32,member,9.216666667,Thursday,9,January,Winter,classic_bike,FALSE,0-15min
1023A6880198C6C6,1/6/2025 8:56,1/6/2025 9:07,member,11.25,Monday,8,January,Winter,classic_bike,FALSE,0-15min
5D2EC455305CB364,1/29/2025 9:47,1/29/2025 9:56,member,8.516666667,Wednesday,9,January,Winter,classic_bike,FALSE,0-15min
6991E4E878644A24,1/14/2025 8:29,1/14/2025 8:43,member,14.15,Tuesday,8,January,Winter,electric_bike,FALSE,0-15min
7A5FC24D860A4DA5,1/12/2025 15:41,1/12/2025 16:02,member,21.5,Sunday,15,January,Winter,classic_bike,TRUE,16-30min
AE3D243BDC209223,1/17/2025 14:49,1/17/2025 14:54,member,4.316666667,Friday,14,January,Winter,classic_bike,FALSE,0-15min
FCDFC522C0BF55B6,1/25/2025 15:51,1/25/2025 16:08,casual,17.01666667,Saturday,15,January,Winter,classic_bike,TRUE,16-30min
E98376B3EFD73B7C,1/17/2025 13:42,1/17/2025 13:47,member,5.283333333,Friday,13,January,Winter,classic_bike,FALSE,0-15min
DF9F9465F4558C5A,1/27/2025 17:32,1/27/2025 17:37,member,5.716666667,Monday,17,January,Winter,electric_bike,FALSE,0-15min
7CA95FF9532FA93A,1/5/2025 14:05,1/5/2025 14:11,member,5.483333333,Sunday,14,January,Winter,electric_bike,TRUE,0-15min
3264417F8BF7FE90,1/29/2025 17:23,1/29/2025 17:49,member,26.05,Wednesday,17,January,Winter,electric_bike,FALSE,16-30min
AE38C8E08339CEB0,1/14/2025 17:29,1/14/2025 17:36,member,7.333333333,Tuesday,17,January,Winter,classic_bike,FALSE,0-15min
FF0AA1AF3C11D297,1/16/2025 17:05,1/16/2025 17:11,member,6.816666667,Thursday,17,January,Winter,electric_bike,FALSE,0-15min
349619B127E31F1F,1/3/2025 21:01,1/3/2025 21:08,member,6.633333333,Friday,21,January,Winter,classic_bike,FALSE,0-15min
BB44F20301B24999,1/25/2025 12:29,1/25/2025 12:32,member,3.766666667,Saturday,12,January,Winter,classic_bike,TRUE,0-15min
D632072E367D37A7,1/17/2025 2:05,1/17/2025 2:11,member,6.166666667,Friday,2,January,Winter,electric_bike,FALSE,0-15min
C01E01838052669A,1/16/2025 8:27,1/16/2025 8:36,member,8.75,Thursday,8,January,Winter,classic_bike,FALSE,0-15min
3B9C1D3F7DF47061,1/17/2025 15:04,1/17/2025 15:32,member,28.25,Friday,15,January,Winter,classic_bike,FALSE,16-30min
6DD6864D0E17F80F,1/7/2025 5:43,1/7/2025 5:48,member,5.166666667,Tuesday,5,January,Winter,electric_bike,FALSE,0-15min
D43D3213A51E4114,1/27/2025 15:51,1/27/2025 15:57,member,6.183333333,Monday,15,January,Winter,classic_bike,FALSE,0-15min
0C4B66511055FD36,1/17/2025 16:18,1/17/2025 16:48,member,30.55,Friday,16,January,Winter,classic_bike,FALSE,31-60min
8091E59EEA8D4B4A,1/25/2025 15:31,1/25/2025 15:34,member,3.366666667,Saturday,15,January,Winter,electric_bike,TRUE,0-15min
9D3EEE50FD732AB3,1/13/2025 1:35,1/13/2025 1:41,member,5.85,Monday,1,January,Winter,electric_bike,FALSE,0-15min
68FB21F35E2322F0,1/30/2025 17:08,1/30/2025 17:11,member,2.766666667,Thursday,17,January,Winter,electric_bike,FALSE,0-15min
CA0048E4E41ACD96,1/27/2025 16:34,1/27/2025 16:52,member,18.48333333,Monday,16,January,Winter,classic_bike,FALSE,16-30min
12A7903F5E64C051,1/3/2025 18:28,1/3/2025 18:50,member,21.61666667,Friday,18,January,Winter,electric_bike,FALSE,16-30min
21CE1F7D0EEEA3AA,1/8/2025 19:08,1/8/2025 19:38,member,29.95,Wednesday,19,January,Winter,classic_bike,FALSE,16-30min
1D85C95E00F898B4,1/23/2025 18:18,1/23/2025 18:20,member,1.5,Thursday,18,January,Winter,electric_bike,FALSE,0-15min
48D92412D8DB620A,1/8/2025 18:40,1/8/2025 18:47,member,7.066666667,Wednesday,18,January,Winter,electric_bike,FALSE,0-15min
1A1AE86F4639E43C,1/2/2025 9:16,1/2/2025 9:20,member,4.266666667,Thursday,9,January,Winter,classic_bike,FALSE,0-15min
7E201696ECCDFEC2,1/29/2025 5:19,1/29/2025 5:32,member,12.93333333,Wednesday,5,January,Winter,classic_bike,FALSE,0-15min
553BE73D4CDA287E,1/30/2025 5:18,1/30/2025 5:31,member,13.65,Thursday,5,January,Winter,classic_bike,FALSE,0-15min
FBEF5077B56AF3F8,1/3/2025 5:19,1/3/2025 5:31,member,11.58333333,Friday,5,January,Winter,classic_bike,FALSE,0-15min
5C301A6CEB90DFE1,1/6/2025 11:34,1/6/2025 11:51,member,16.16666667,Monday,11,January,Winter,classic_bike,FALSE,16-30min
F04629438B7FEBF6,1/29/2025 14:38,1/29/2025 14:57,member,18.38333333,Wednesday,14,January,Winter,electric_bike,FALSE,16-30min
262301272748FFE1,1/16/2025 14:58,1/16/2025 15:18,member,20.11666667,Thursday,14,January,Winter,electric_bike,FALSE,16-30min
43E6F290FEA97E73,1/17/2025 16:40,1/17/2025 16:44,member,4.45,Friday,16,January,Winter,classic_bike,FALSE,0-15min
93674D1D13A57E04,1/2/2025 16:56,1/2/2025 17:02,member,5.45,Thursday,16,January,Winter,electric_bike,FALSE,0-15min
D20C502E60D1571A,1/9/2025 7:48,1/9/2025 8:13,member,24.36666667,Thursday,7,January,Winter,classic_bike,FALSE,16-30min
F631C4C075908F05,1/16/2025 9:40,1/16/2025 9:55,member,15.33333333,Thursday,9,January,Winter,electric_bike,FALSE,16-30min
BB3BFA972B097DEC,1/15/2025 11:37,1/15/2025 11:39,member,1.9,Wednesday,11,January,Winter,classic_bike,FALSE,0-15min
D9BF81C1743A2D74,1/28/2025 16:26,1/28/2025 16:28,member,1.8,Tuesday,16,January,Winter,electric_bike,FALSE,0-15min
64EFF1119E449B06,1/19/2025 11:54,1/19/2025 12:12,member,18.26666667,Sunday,11,January,Winter,classic_bike,TRUE,16-30min
BA64036385FDC8EA,1/8/2025 16:21,1/8/2025 16:26,member,4.616666667,Wednesday,16,January,Winter,classic_bike,FALSE,0-15min
15C96A671DD1BE31,1/8/2025 15:44,1/8/2025 15:58,member,13.91666667,Wednesday,15,January,Winter,classic_bike,FALSE,0-15min
AE7C5C83AD69B4D2,1/16/2025 8:35,1/16/2025 8:40,member,5.15,Thursday,8,January,Winter,electric_bike,FALSE,0-15min
C63F46C9532AD825,1/5/2025 14:08,1/5/2025 14:15,member,7.05,Sunday,14,January,Winter,classic_bike,TRUE,0-15min
6676FB805C6887CB,1/29/2025 12:26,1/29/2025 12:32,member,6.583333333,Wednesday,12,January,Winter,classic_bike,FALSE,0-15min
2151B44859F916A3,1/19/2025 12:52,1/19/2025 13:32,member,40.28333333,Sunday,12,January,Winter,classic_bike,TRUE,31-60min
1DC14F1D7D34339C,1/13/2025 7:23,1/13/2025 7:34,member,10.3,Monday,7,January,Winter,electric_bike,FALSE,0-15min
45644465331BA958,1/21/2025 18:11,1/21/2025 18:16,member,5.783333333,Tuesday,18,January,Winter,classic_bike,FALSE,0-15min
A928D7D4B7294E07,1/29/2025 13:09,1/29/2025 13:12,member,2.633333333,Wednesday,13,January,Winter,classic_bike,FALSE,0-15min
B0F86B439A7CBBF7,1/18/2025 8:22,1/18/2025 8:25,member,3.066666667,Saturday,8,January,Winter,classic_bike,TRUE,0-15min
383C6807F85D63E4,1/11/2025 14:52,1/11/2025 14:56,member,4.266666667,Saturday,14,January,Winter,classic_bike,TRUE,0-15min
8E0FB02DB8F53E44,1/3/2025 10:28,1/3/2025 10:35,member,7.133333333,Friday,10,January,Winter,electric_bike,FALSE,0-15min
20B8C3649294DEAD,1/27/2025 9:41,1/27/2025 9:52,member,10.71666667,Monday,9,January,Winter,classic_bike,FALSE,0-15min
9D7A97F54115FF67,1/1/2025 17:09,1/1/2025 17:17,member,7.516666667,Wednesday,17,January,Winter,classic_bike,FALSE,0-15min
D31F1E7F8B3D1F87,1/5/2025 13:57,1/5/2025 14:06,member,9.316666667,Sunday,13,January,Winter,electric_bike,TRUE,0-15min
B151C17B15353FBB,1/2/2025 12:07,1/2/2025 12:09,member,2.2,Thursday,12,January,Winter,classic_bike,FALSE,0-15min
248D55F50B526891,1/16/2025 17:43,1/16/2025 17:47,member,4.65,Thursday,17,January,Winter,classic_bike,FALSE,0-15min
BCC6D78FBEB0C5C7,1/28/2025 18:26,1/28/2025 18:30,member,4.116666667,Tuesday,18,January,Winter,electric_bike,FALSE,0-15min
E91C5105D7EE191C,1/2/2025 17:21,1/2/2025 17:26,member,4.85,Thursday,17,January,Winter,electric_bike,FALSE,0-15min
7657CB167F0C8D2F,1/2/2025 17:47,1/2/2025 17:54,member,6.95,Thursday,17,January,Winter,electric_bike,FALSE,0-15min
C6C06C47CAC51778,1/29/2025 8:38,1/29/2025 8:40,member,2.833333333,Wednesday,8,January,Winter,classic_bike,FALSE,0-15min
4C094B306D3A5AC6,1/6/2025 17:04,1/6/2025 17:11,member,7.15,Monday,17,January,Winter,classic_bike,FALSE,0-15min
2C6674BE6B320123,1/8/2025 15:03,1/8/2025 15:09,member,5.4,Wednesday,15,January,Winter,electric_bike,FALSE,0-15min
C83EBA0FD68F0AAC,1/17/2025 8:10,1/17/2025 8:44,member,34.16666667,Friday,8,January,Winter,classic_bike,FALSE,31-60min
8A90C17B19B0D9E6,1/27/2025 14:03,1/27/2025 14:23,member,20.15,Monday,14,January,Winter,electric_bike,FALSE,16-30min
B4A5F616E4F498C8,1/28/2025 17:14,1/28/2025 17:20,member,5.75,Tuesday,17,January,Winter,classic_bike,FALSE,0-15min
73FF752FAC09667B,1/11/2025 15:52,1/11/2025 15:58,member,6.6,Saturday,15,January,Winter,electric_bike,TRUE,0-15min
82987C5C371E5DC1,1/17/2025 16:32,1/17/2025 16:40,member,8.75,Friday,16,January,Winter,classic_bike,FALSE,0-15min
9C99185DF5ADB053,1/12/2025 15:08,1/12/2025 15:23,member,15.76666667,Sunday,15,January,Winter,classic_bike,TRUE,16-30min
E760CD6BC12C3B92,1/15/2025 8:37,1/15/2025 8:51,member,14.41666667,Wednesday,8,January,Winter,classic_bike,FALSE,0-15min
2952AAAC50D3EF70,1/28/2025 19:49,1/28/2025 19:59,member,9.566666667,Tuesday,19,January,Winter,electric_bike,FALSE,0-15min
AA52CD9B76B5CB74,1/31/2025 6:21,1/31/2025 6:34,casual,13.3,Friday,6,January,Winter,electric_bike,FALSE,0-15min
56318C8A1426647B,1/3/2025 13:24,1/3/2025 13:36,casual,12.76666667,Friday,13,January,Winter,electric_bike,FALSE,0-15min
92F7F305AC9A7BFC,1/3/2025 12:13,1/3/2025 12:15,member,2.083333333,Friday,12,January,Winter,classic_bike,FALSE,0-15min
2E9463ED901AE326,1/12/2025 13:46,1/12/2025 13:53,member,7.5,Sunday,13,January,Winter,classic_bike,TRUE,0-15min
88B083B7B6776DCE,1/24/2025 12:11,1/24/2025 12:16,member,5.25,Friday,12,January,Winter,classic_bike,FALSE,0-15min
CD8769B63967F5F1,1/24/2025 5:25,1/24/2025 5:31,member,5.983333333,Friday,5,January,Winter,electric_bike,FALSE,0-15min
C91E30E62D45E50C,1/16/2025 18:29,1/16/2025 18:48,member,19.15,Thursday,18,January,Winter,classic_bike,FALSE,16-30min
DDD0FC8225D240F2,1/4/2025 11:06,1/4/2025 11:14,member,8.316666667,Saturday,11,January,Winter,classic_bike,TRUE,0-15min
48C3D1AA6C3B047B,1/22/2025 19:40,1/22/2025 19:49,member,8.5,Wednesday,19,January,Winter,classic_bike,FALSE,0-15min
AA3EFB9653A9F88E,1/1/2025 12:05,1/1/2025 12:14,member,9.75,Wednesday,12,January,Winter,classic_bike,FALSE,0-15min
45A89FFC11551A6D,1/10/2025 7:38,1/10/2025 7:48,member,9.983333333,Friday,7,January,Winter,classic_bike,FALSE,0-15min
AD5013218772829F,1/8/2025 18:38,1/8/2025 18:43,member,4.216666667,Wednesday,18,January,Winter,classic_bike,FALSE,0-15min
FC7CF072DBCF6E84,1/11/2025 14:31,1/11/2025 15:03,casual,31.58333333,Saturday,14,January,Winter,classic_bike,TRUE,31-60min
B2B97DE307E61529,1/26/2025 15:23,1/26/2025 15:31,casual,8.75,Sunday,15,January,Winter,electric_bike,TRUE,0-15min
D4B452F58FA3DCBD,1/24/2025 23:35,1/24/2025 23:40,casual,4.583333333,Friday,23,January,Winter,electric_bike,FALSE,0-15min
9CDCEC48A53B84C1,1/16/2025 15:40,1/16/2025 15:49,member,8.866666667,Thursday,15,January,Winter,classic_bike,FALSE,0-15min
80E4B42A77844FAF,1/29/2025 15:31,1/29/2025 16:11,member,40.2,Wednesday,15,January,Winter,electric_bike,FALSE,31-60min
A29A7F150DE4EF7B,1/18/2025 15:53,1/18/2025 16:03,member,10.3,Saturday,15,January,Winter,classic_bike,TRUE,0-15min
4D8B6CDFDA20493D,1/27/2025 14:21,1/27/2025 14:33,member,12.18333333,Monday,14,January,Winter,classic_bike,FALSE,0-15min
8200C85F7DE3CE99,1/11/2025 11:34,1/11/2025 11:46,member,11.83333333,Saturday,11,January,Winter,classic_bike,TRUE,0-15min
F6BA4710EBB164F5,1/16/2025 19:06,1/16/2025 19:20,member,13.91666667,Thursday,19,January,Winter,electric_bike,FALSE,0-15min
80FF8A3A2F224AD6,1/1/2025 13:26,1/1/2025 13:41,member,14.46666667,Wednesday,13,January,Winter,classic_bike,FALSE,0-15min
91A71088D09BD0BD,1/30/2025 16:46,1/30/2025 16:58,member,11.83333333,Thursday,16,January,Winter,classic_bike,FALSE,0-15min
B33B76D130DFEFE6,1/11/2025 15:37,1/11/2025 15:40,member,2.116666667,Saturday,15,January,Winter,classic_bike,TRUE,0-15min
B6ACB6A3501B358B,1/13/2025 10:05,1/13/2025 10:08,casual,3.05,Monday,10,January,Winter,electric_bike,FALSE,0-15min
5CAB6BDA691EE725,1/14/2025 20:46,1/14/2025 20:57,member,10.98333333,Tuesday,20,January,Winter,classic_bike,FALSE,0-15min
BC80D2CA99D8C3B8,1/17/2025 23:28,1/17/2025 23:46,member,18.4,Friday,23,January,Winter,electric_bike,FALSE,16-30min
73A3458B6C05214C,1/9/2025 7:56,1/9/2025 8:22,member,25.65,Thursday,7,January,Winter,electric_bike,FALSE,16-30min
62C76D7760DA7264,1/7/2025 6:33,1/7/2025 6:47,member,14.68333333,Tuesday,6,January,Winter,classic_bike,FALSE,0-15min
7BE52DABA470C5D5,1/9/2025 14:46,1/9/2025 14:57,member,11,Thursday,14,January,Winter,electric_bike,FALSE,0-15min
F1BD39BC84C2FD51,1/20/2025 11:43,1/20/2025 11:50,member,6.483333333,Monday,11,January,Winter,electric_bike,FALSE,0-15min
8C7917719F245CDF,1/15/2025 21:02,1/15/2025 21:44,member,42.33333333,Wednesday,21,January,Winter,electric_bike,FALSE,31-60min
D75B7891ECA2A46B,1/30/2025 16:09,1/30/2025 16:32,member,23.56666667,Thursday,16,January,Winter,classic_bike,FALSE,16-30min
937B95D6FB51772F,1/28/2025 15:39,1/28/2025 16:01,member,22.25,Tuesday,15,January,Winter,classic_bike,FALSE,16-30min
818C4E9E498C1CAE,1/16/2025 18:55,1/16/2025 19:03,member,7.666666667,Thursday,18,January,Winter,classic_bike,FALSE,0-15min
70C3B1683A1328EA,1/2/2025 20:28,1/2/2025 20:39,member,11.23333333,Thursday,20,January,Winter,electric_bike,FALSE,0-15min
ADCC8280190AD7DC,1/28/2025 13:53,1/28/2025 14:02,member,9.4,Tuesday,13,January,Winter,classic_bike,FALSE,0-15min
78373AC38AA0088D,1/27/2025 8:45,1/27/2025 8:49,member,4.5,Monday,8,January,Winter,electric_bike,FALSE,0-15min
2569DFC39DA9C8E3,1/21/2025 8:30,1/21/2025 8:35,member,5.266666667,Tuesday,8,January,Winter,classic_bike,FALSE,0-15min
F75986BF2C385955,1/26/2025 11:55,1/26/2025 12:06,member,10.66666667,Sunday,11,January,Winter,classic_bike,TRUE,0-15min
1AC9CA4AFE4B537A,1/16/2025 13:32,1/16/2025 13:38,member,6.35,Thursday,13,January,Winter,electric_bike,FALSE,0-15min
B3D14E26BBED10EE,1/11/2025 15:28,1/11/2025 15:47,member,18.98333333,Saturday,15,January,Winter,classic_bike,TRUE,16-30min
AC9A362146B91DC7,1/14/2025 13:24,1/14/2025 13:45,member,20.33333333,Tuesday,13,January,Winter,classic_bike,FALSE,16-30min
1987E98CAC355D50,1/3/2025 9:43,1/3/2025 9:45,member,1.666666667,Friday,9,January,Winter,electric_bike,FALSE,0-15min
3BB47698365EBCB4,1/25/2025 17:12,1/25/2025 17:19,casual,7.4,Saturday,17,January,Winter,electric_bike,TRUE,0-15min
822D1310A9769AC8,1/28/2025 7:47,1/28/2025 7:56,member,9.483333333,Tuesday,7,January,Winter,electric_bike,FALSE,0-15min
72825B450C03FA71,1/16/2025 7:54,1/16/2025 8:07,member,13.51666667,Thursday,7,January,Winter,electric_bike,FALSE,0-15min
F883A8EF2BA1B3DC,1/17/2025 7:47,1/17/2025 8:00,member,12.36666667,Friday,7,January,Winter,electric_bike,FALSE,0-15min
D391E21A3376A7AA,1/7/2025 22:06,1/7/2025 22:26,member,19.56666667,Tuesday,22,January,Winter,electric_bike,FALSE,16-30min
1807B85A51E2B0A9,1/25/2025 19:09,1/25/2025 19:23,member,13.66666667,Saturday,19,January,Winter,classic_bike,TRUE,0-15min
15FFDEC31351A3EE,1/16/2025 19:53,1/16/2025 20:07,member,13.6,Thursday,19,January,Winter,classic_bike,FALSE,0-15min
CC6E085C3E72A1E4,1/31/2025 14:15,1/31/2025 14:29,member,13.7,Friday,14,January,Winter,classic_bike,FALSE,0-15min
6B5E75BD313CF8B9,1/1/2025 14:23,1/1/2025 14:38,member,14.03333333,Wednesday,14,January,Winter,classic_bike,FALSE,0-15min
C0C9CF9EB9206D58,1/23/2025 12:11,1/23/2025 12:19,member,8.733333333,Thursday,12,January,Winter,electric_bike,FALSE,0-15min
17D700995824E844,1/11/2025 13:14,1/11/2025 13:17,member,3.233333333,Saturday,13,January,Winter,electric_bike,TRUE,0-15min
692FF1F5D49A8473,1/2/2025 16:50,1/2/2025 16:55,member,5.2,Thursday,16,January,Winter,electric_bike,FALSE,0-15min
F1AD367A000D2B5B,1/9/2025 8:19,1/9/2025 8:26,member,6.383333333,Thursday,8,January,Winter,classic_bike,FALSE,0-15min
9871F3D2DC83CDC3,1/13/2025 23:06,1/13/2025 23:11,member,5.3,Monday,23,January,Winter,electric_bike,FALSE,0-15min
8E1B1D581DAB57BF,1/17/2025 23:27,1/17/2025 23:33,member,5.533333333,Friday,23,January,Winter,electric_bike,FALSE,0-15min
C059CE9DC593B40B,1/9/2025 13:25,1/9/2025 13:45,member,20.25,Thursday,13,January,Winter,electric_bike,FALSE,16-30min
4469021914931CB6,1/8/2025 15:50,1/8/2025 15:55,member,4.6,Wednesday,15,January,Winter,electric_bike,FALSE,0-15min
A3092B5857B60394,1/12/2025 16:22,1/12/2025 16:28,member,6.7,Sunday,16,January,Winter,classic_bike,TRUE,0-15min
91560631F13B5A42,1/8/2025 18:26,1/8/2025 18:30,member,4.266666667,Wednesday,18,January,Winter,electric_bike,FALSE,0-15min
EDA787BD755816EC,1/9/2025 14:50,1/9/2025 14:59,member,8.833333333,Thursday,14,January,Winter,electric_bike,FALSE,0-15min
47F5D14CF79C0223,1/2/2025 17:40,1/2/2025 17:47,member,6.983333333,Thursday,17,January,Winter,electric_bike,FALSE,0-15min
F373E72CE315B82F,1/16/2025 6:44,1/16/2025 6:47,member,3.866666667,Thursday,6,January,Winter,electric_bike,FALSE,0-15min
F2B0314C06F54B33,1/17/2025 7:52,1/17/2025 8:02,member,9.516666667,Friday,7,January,Winter,classic_bike,FALSE,0-15min
975A1BD99A1656C5,1/4/2025 15:16,1/4/2025 15:21,member,5.066666667,Saturday,15,January,Winter,classic_bike,TRUE,0-15min
38FCA190EA9E3B98,1/12/2025 12:51,1/12/2025 13:10,member,18.6,Sunday,12,January,Winter,electric_bike,TRUE,16-30min
B36139A6230BF890,1/6/2025 9:02,1/6/2025 9:10,member,7.783333333,Monday,9,January,Winter,electric_bike,FALSE,0-15min
4D3899EAA5AFCC97,1/26/2025 9:35,1/26/2025 9:41,member,5.5,Sunday,9,January,Winter,electric_bike,TRUE,0-15min
69F7E6F70107364C,1/15/2025 7:29,1/15/2025 7:42,member,13.35,Wednesday,7,January,Winter,classic_bike,FALSE,0-15min
9865491EA4106FE1,1/24/2025 15:13,1/24/2025 15:27,member,14.28333333,Friday,15,January,Winter,classic_bike,FALSE,0-15min
42BBCB77BBB0B3FD,1/27/2025 7:38,1/27/2025 7:40,member,2.433333333,Monday,7,January,Winter,classic_bike,FALSE,0-15min
80863710AC1580F2,1/9/2025 10:04,1/9/2025 10:09,member,5.866666667,Thursday,10,January,Winter,electric_bike,FALSE,0-15min
52E1A1C6D5B4143B,1/24/2025 16:58,1/24/2025 17:05,member,6.983333333,Friday,16,January,Winter,electric_bike,FALSE,0-15min
667D092F3E08D48B,1/31/2025 16:28,1/31/2025 16:33,member,5.25,Friday,16,January,Winter,electric_bike,FALSE,0-15min
4DE6E4EA2D349985,1/3/2025 5:44,1/3/2025 5:46,member,2.233333333,Friday,5,January,Winter,electric_bike,FALSE,0-15min
75647297F3520A24,1/28/2025 7:56,1/28/2025 8:09,member,12.45,Tuesday,7,January,Winter,electric_bike,FALSE,0-15min
A287833E05D8F1CC,1/18/2025 12:21,1/18/2025 12:34,member,13.71666667,Saturday,12,January,Winter,electric_bike,TRUE,0-15min
035122E2BF5D9F97,1/26/2025 17:21,1/26/2025 17:30,member,9.5,Sunday,17,January,Winter,electric_bike,TRUE,0-15min
A04636B7E0AF02E8,1/9/2025 5:35,1/9/2025 5:41,member,5.7,Thursday,5,January,Winter,electric_bike,FALSE,0-15min
73072BE00E9CBA22,1/17/2025 5:38,1/17/2025 5:45,member,6.6,Friday,5,January,Winter,electric_bike,FALSE,0-15min
24E071F04E53302C,1/28/2025 14:42,1/28/2025 14:47,member,4.666666667,Tuesday,14,January,Winter,electric_bike,FALSE,0-15min
A12167004E9BFE77,1/8/2025 12:02,1/8/2025 12:06,member,3.816666667,Wednesday,12,January,Winter,electric_bike,FALSE,0-15min
09A80398B3F329BA,1/27/2025 7:40,1/27/2025 7:49,member,8.616666667,Monday,7,January,Winter,electric_bike,FALSE,0-15min
